reformEventId,canonicalActorId,issueCode,comparisonGroup,matchingVariables,prePeriodStart,prePeriodEnd,postPeriodStart,postPeriodEnd,matchScore,exclusionReason,reviewStatus,notes
hloga-2007-federal-lobbying-disclosure,cand-7ef06b2f8cc4,reviewed-finance,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-d86bba0032dc,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-5d1da86118e5,lda-hcr,treated_hloga_lda_client,official LDA API exact normalized client-name match; visible-lobbying pre/post rows observed; comparison/control assignment remains unresolved,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.8000,,reviewed_treated_visible_lobbying_prepost,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; treated visible-lobbying assignment comes from official LDA API pre/post rows matched by exact normalized client name; matched comparison/control actors are still required before estimation"
hloga-2007-federal-lobbying-disclosure,cand-5d1da86118e5,lda-ret,treated_hloga_lda_client,official LDA API exact normalized client-name match; visible-lobbying pre/post rows observed; comparison/control assignment remains unresolved,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.8000,,reviewed_treated_visible_lobbying_prepost,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; treated visible-lobbying assignment comes from official LDA API pre/post rows matched by exact normalized client name; matched comparison/control actors are still required before estimation"
hloga-2007-federal-lobbying-disclosure,cand-5d1da86118e5,lda-tax,treated_hloga_lda_client,official LDA API exact normalized client-name match; visible-lobbying pre/post rows observed; comparison/control assignment remains unresolved,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.8000,,reviewed_treated_visible_lobbying_prepost,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; treated visible-lobbying assignment comes from official LDA API pre/post rows matched by exact normalized client name; matched comparison/control actors are still required before estimation"
hloga-2007-federal-lobbying-disclosure,cand-5d1da86118e5,lda-uns,treated_hloga_lda_client,official LDA API exact normalized client-name match; visible-lobbying pre/post rows observed; comparison/control assignment remains unresolved,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.8000,,reviewed_treated_visible_lobbying_prepost,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; treated visible-lobbying assignment comes from official LDA API pre/post rows matched by exact normalized client name; matched comparison/control actors are still required before estimation"
hloga-2007-federal-lobbying-disclosure,cand-5d1da86118e5,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; Official LDA API; venues=intermediary; opaque_nonprofit_or_dark_money; visible_lobbying,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-43f2c282c903,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-cac123fc889a,reviewed-energy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-0a6c913a83b0,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-7d9250b22f63,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-5fe086c58d6d,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-66a540fb5699,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-18b1a3e16ac7,reviewed-finance,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-3b73cde74ddd,reviewed-finance,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
